timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1782082864930,541,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,541,0,0
1782082865189,538,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,538,0,0
1782082865189,586,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,586,0,1
1782082865490,540,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,540,0,0
1782082865490,585,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,585,0,0
1782082865788,540,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,540,0,0
1782082865791,584,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,10,10,http://localhost:8079/?token=518506673&user=-1355007012&config=3,584,0,0
1782082866088,541,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,541,0,0
1782082866091,584,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,584,0,0
1782082866392,553,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,553,0,0
1782082866388,603,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,1
1782082866432,559,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,559,0,0
1782082866689,546,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,546,0,0
1782082866691,549,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,549,0,0
1782082866990,547,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,547,0,0
1782082866990,552,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,11,11,http://localhost:8079/?token=518506673&user=-1355007012&config=3,552,0,0
1782082867287,549,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,549,0,0
1782082867290,594,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,594,0,0
1782082867590,549,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,549,0,0
1782082867591,597,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,597,0,0
1782082867588,600,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,600,0,1
1782082867888,551,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,551,0,0
1782082867930,557,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,557,0,0
1782082867891,596,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,596,0,0
1782082868188,554,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,554,0,0
1782082868189,598,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,12,12,http://localhost:8079/?token=518506673&user=-1355007012&config=3,598,0,0
1782082868489,555,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,555,0,0
1782082868489,603,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082868789,556,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,556,0,0
1782082868792,565,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,565,0,0
1782082868788,575,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,575,0,0
1782082869087,559,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,559,0,0
1782082869089,602,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082869090,601,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,601,0,0
1782082869387,560,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,13,13,http://localhost:8079/?token=518506673&user=-1355007012&config=3,560,0,0
1782082869430,564,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,564,0,0
1782082869390,604,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082869689,562,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,562,0,0
1782082869691,603,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082869989,563,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,563,0,0
1782082869990,575,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,575,0,0
1782082869988,615,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,615,0,1
1782082870289,565,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,565,0,0
1782082870291,567,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,567,0,0
1782082870289,569,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,569,0,0
1782082870588,566,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,14,14,http://localhost:8079/?token=518506673&user=-1355007012&config=3,566,0,0
1782082870589,604,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082870590,603,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082870888,569,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,569,0,0
1782082870891,603,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082870933,605,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,605,0,0
1782082871188,571,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,571,0,0
1782082871190,584,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,584,0,0
1782082871188,623,Stress request: config 3,200,OK,Stress users: config 3 1-15,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,623,0,0
1782082871489,573,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,573,0,0
1782082871491,576,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,576,0,0
1782082871491,576,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,576,0,0
1782082871787,574,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,15,15,http://localhost:8079/?token=518506673&user=-1355007012&config=3,574,0,0
1782082871789,605,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,605,0,0
1782082871792,602,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082872088,575,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,575,0,0
1782082872091,602,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082872091,602,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082872388,578,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,578,0,0
1782082872390,592,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,592,0,0
1782082872429,581,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,581,0,0
1782082872388,668,Stress request: config 3,200,OK,Stress users: config 3 1-16,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,668,0,1
1782082872689,580,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,580,0,0
1782082872688,586,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,586,0,0
1782082872689,585,Stress request: config 3,200,OK,Stress users: config 3 1-15,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,585,0,0
1782082872988,582,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,16,16,http://localhost:8079/?token=518506673&user=-1355007012&config=3,582,0,0
1782082872990,602,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082872990,602,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082873288,584,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,584,0,0
1782082873291,603,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082873290,604,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082873587,586,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,586,0,0
1782082873592,604,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082873589,607,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,607,0,0
1782082873587,609,Stress request: config 3,200,OK,Stress users: config 3 1-17,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,609,0,1
1782082873888,588,Stress request: config 3,200,OK,Stress users: config 3 1-16,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,588,0,0
1782082873891,590,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,590,0,0
1782082873891,595,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,595,0,0
1782082873930,593,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,593,0,0
1782082874190,592,Stress request: config 3,200,OK,Stress users: config 3 1-15,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,592,0,0
1782082874190,596,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,596,0,0
1782082874190,596,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,17,17,http://localhost:8079/?token=518506673&user=-1355007012&config=3,596,0,0
1782082874488,592,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,592,0,0
1782082874491,601,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,601,0,0
1782082874491,601,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,601,0,0
1782082874788,593,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,593,0,0
1782082874788,604,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082874790,609,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,609,0,0
1782082874788,650,Stress request: config 3,200,OK,Stress users: config 3 1-18,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,650,0,0
1782082875087,596,Stress request: config 3,200,OK,Stress users: config 3 1-17,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,596,0,0
1782082875088,600,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,600,0,0
1782082875088,600,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,600,0,0
1782082875090,602,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,18,18,http://localhost:8079/?token=518506673&user=-1355007012&config=3,602,0,0
1782082875388,605,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,605,0,0
1782082875389,606,Stress request: config 3,200,OK,Stress users: config 3 1-16,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,606,0,0
1782082875394,612,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,612,0,0
1782082875429,606,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,606,0,0
1782082875688,601,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,601,0,0
1782082875689,604,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082875689,604,Stress request: config 3,200,OK,Stress users: config 3 1-15,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082875989,603,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,603,0,0
1782082875990,604,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,604,0,0
1782082875989,650,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,650,0,0
1782082875989,650,Stress request: config 3,200,OK,Stress users: config 3 1-19,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,650,0,1
1782082876288,605,Stress request: config 3,200,OK,Stress users: config 3 1-13,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,605,0,0
1782082876288,607,Stress request: config 3,200,OK,Stress users: config 3 1-18,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,607,0,0
1782082876290,610,Stress request: config 3,200,OK,Stress users: config 3 1-3,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,610,0,0
1782082876288,612,Stress request: config 3,200,OK,Stress users: config 3 1-8,text,true,,231,159,19,19,http://localhost:8079/?token=518506673&user=-1355007012&config=3,612,0,0
1782082876588,606,Stress request: config 3,200,OK,Stress users: config 3 1-7,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,606,0,0
1782082876588,608,Stress request: config 3,200,OK,Stress users: config 3 1-17,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,608,0,0
1782082876591,616,Stress request: config 3,200,OK,Stress users: config 3 1-2,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,616,0,0
1782082876588,619,Stress request: config 3,200,OK,Stress users: config 3 1-12,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,619,0,0
1782082876889,608,Stress request: config 3,200,OK,Stress users: config 3 1-11,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,608,0,0
1782082876892,651,Stress request: config 3,200,OK,Stress users: config 3 1-6,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,651,0,0
1782082876890,653,Stress request: config 3,200,OK,Stress users: config 3 1-16,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,653,0,0
1782082876931,616,Stress request: config 3,200,OK,Stress users: config 3 1-1,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,616,0,0
1782082877187,612,Stress request: config 3,200,OK,Stress users: config 3 1-15,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,612,0,0
1782082877190,614,Stress request: config 3,200,OK,Stress users: config 3 1-10,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,614,0,0
1782082877190,620,Stress request: config 3,200,OK,Stress users: config 3 1-5,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,620,0,0
1782082877189,682,Stress request: config 3,200,OK,Stress users: config 3 1-20,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,682,0,0
1782082877489,617,Stress request: config 3,200,OK,Stress users: config 3 1-4,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,617,0,0
1782082877489,622,Stress request: config 3,200,OK,Stress users: config 3 1-9,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,622,0,0
1782082877489,622,Stress request: config 3,200,OK,Stress users: config 3 1-14,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,622,0,0
1782082877489,622,Stress request: config 3,200,OK,Stress users: config 3 1-19,text,true,,231,159,20,20,http://localhost:8079/?token=518506673&user=-1355007012&config=3,622,0,0
